epoch,batch,total_batches,time_instant,time_avg,data_instant,data_avg,xent_instant,xent_avg,htri_instant,htri_avg,acc_instant,acc_avg
5,10,590,0.055,0.078,0.0001,0.0207,0.4574,0.584,0.0,0.0297,90.62,85.94
5,20,590,0.055,0.067,0.0001,0.0104,0.4224,0.5828,0.0,0.0301,92.19,86.48
5,30,590,0.055,0.063,0.0001,0.0069,0.5839,0.5811,0.0856,0.0357,84.38,86.67
5,40,590,0.054,0.061,0.0001,0.0052,0.5526,0.5828,0.0551,0.0386,85.94,86.33
5,50,590,0.057,0.06,0.0001,0.0042,0.6027,0.5879,0.0,0.0364,84.38,86.19
5,60,590,0.058,0.06,0.0001,0.0035,0.6141,0.5914,0.0486,0.0365,85.94,86.17
5,70,590,0.055,0.059,0.0001,0.003,0.5768,0.5935,0.0,0.0347,82.81,86.14
5,80,590,0.055,0.059,0.0001,0.0026,0.5372,0.5933,0.0503,0.0334,85.94,85.88
5,90,590,0.055,0.058,0.0001,0.0024,0.6439,0.5987,0.0,0.0332,82.81,85.57
5,100,590,0.058,0.058,0.0001,0.0021,0.5731,0.5978,0.0309,0.0366,84.38,85.5
5,110,590,0.055,0.058,0.0001,0.0019,0.8218,0.6005,0.0637,0.0377,78.12,85.37
5,120,590,0.055,0.058,0.0001,0.0018,0.6811,0.6011,0.1392,0.0399,84.38,85.38
5,130,590,0.055,0.058,0.0001,0.0017,0.7117,0.6002,0.0173,0.0392,75.0,85.28
5,140,590,0.057,0.057,0.0001,0.0015,0.6913,0.6007,0.0135,0.0384,84.38,85.25
5,150,590,0.057,0.057,0.0001,0.0014,0.5629,0.5974,0.1006,0.0404,81.25,85.36
5,160,590,0.057,0.057,0.0001,0.0014,0.74,0.5955,0.0528,0.0413,79.69,85.38
5,170,590,0.055,0.057,0.0001,0.0013,0.6934,0.5972,0.103,0.0405,82.81,85.4
5,180,590,0.057,0.057,0.0001,0.0012,0.6294,0.5973,0.0076,0.0397,84.38,85.45
5,190,590,0.057,0.057,0.0001,0.0012,0.4096,0.5944,0.0122,0.0392,92.19,85.58
5,200,590,0.058,0.057,0.0001,0.0011,0.6493,0.5943,0.0413,0.0399,89.06,85.51
5,210,590,0.057,0.057,0.0001,0.001,0.52,0.595,0.0951,0.0402,85.94,85.4
5,220,590,0.058,0.057,0.0001,0.001,0.7699,0.5951,0.2883,0.0411,84.38,85.4
5,230,590,0.056,0.057,0.0001,0.001,0.6247,0.5954,0.0408,0.0403,84.38,85.39
5,240,590,0.057,0.057,0.0001,0.0009,0.6199,0.5953,0.0763,0.0406,85.94,85.4
5,250,590,0.059,0.057,0.0001,0.0009,0.5635,0.5951,0.1341,0.0412,87.5,85.4
5,260,590,0.058,0.057,0.0001,0.0009,0.4527,0.5919,0.2037,0.0411,93.75,85.55
5,270,590,0.057,0.057,0.0001,0.0008,0.6173,0.5923,0.0,0.0404,84.38,85.52
5,280,590,0.058,0.057,0.0001,0.0008,0.4677,0.5922,0.0593,0.0401,93.75,85.49
5,290,590,0.058,0.057,0.0001,0.0008,0.5458,0.5928,0.0312,0.0394,89.06,85.45
5,300,590,0.057,0.057,0.0001,0.0008,0.5509,0.5905,0.0,0.0396,84.38,85.5
